'article_id1', 'article_id2', 'similarity'
11000610, 11100030, 0.984375
11000610, 11100030, 0.984375
11000610, 11100110, 0.984375
11000610, 11100210, 0.98046875
11000610, 11100210, 0.98046875
11000610, 11100380, 0.98828125
11000610, 11100380, 0.98046875
11000610, 11100480, 0.98828125
11000610, 11100580, 0.9921875
11000610, 11100580, 0.984375
11000610, 11100681, 0.98828125
11000610, 11100681, 0.98828125
11000610, 11100710, 0.98828125
11000610, 11100830, 0.984375
11000610, 11100930, 0.984375
11000610, 11100930, 0.984375
11000610, 11100930, 0.984375
11000610, 11101081, 0.99609375
11000610, 11101130, 0.99609375
11000610, 11101280, 0.984375
11000610, 11101320, 0.9921875
11000610, 11101320, 0.9921875
11000610, 11101430, 0.98828125
11000610, 11101430, 0.98828125
11000610, 11101620, 0.9921875
11000610, 11101730, 0.9921875
11000610, 11101730, 0.984375
11000610, 11101810, 0.98828125
11000610, 11101910, 0.98828125
11000610, 11101910, 0.984375
11000610, 11101910, 0.98828125
11000610, 11101910, 0.984375
11000610, 11101930, 0.9921875
11000610, 11102080, 0.98828125
11000610, 11102280, 0.9921875
11000610, 11102310, 0.98046875
11000610, 11102310, 0.98046875
11000610, 11102380, 0.98828125
11000610, 11102380, 0.98828125
11000610, 11102380, 0.98828125
11000610, 11102380, 0.98828125
11000610, 11102480, 0.98828125
11000610, 11102510, 0.9921875
11000610, 11102515, 0.99609375
11000610, 11102515, 0.99609375
11000610, 11102610, 0.984375
11000610, 11102710, 0.98828125
11000610, 11102710, 0.98828125
11000610, 11102710, 0.98828125
11000610, 11102710, 0.98828125
11000610, 11102710, 0.98828125
11000610, 11102710, 0.98828125
11000610, 11102910, 0.98828125
11000610, 11102910, 0.98828125
11000610, 11103030, 0.9921875
11000610, 11103180, 0.9921875
11000610, 11103180, 0.9921875
11000610, 11103210, 0.984375
11000610, 11103210, 0.9765625
11000610, 11103210, 0.984375
11000610, 11103210, 0.984375
11000610, 11103210, 0.984375
11000610, 11103210, 0.984375
11000610, 11103210, 0.984375
11000610, 11103310, 0.984375
11000610, 11103310, 0.9765625
11000610, 11103310, 0.984375
11000610, 11103310, 0.984375
11000610, 11103320, 0.98828125
11000610, 11103320, 0.98828125
11000610, 11103320, 0.98828125
11000610, 11103451, 0.99609375
11000610, 11103451, 0.99609375
11000610, 11103530, 0.98828125
11000610, 11103530, 0.98828125
11000610, 11103610, 0.97265625
11000610, 11103610, 0.98046875
11000610, 11103710, 0.98828125
11000610, 11103881, 0.98828125
11000610, 11103881, 0.98828125
11000610, 11103930, 0.984375
11000610, 11103930, 0.984375
11000610, 11104050, 0.98828125
11000610, 11104050, 0.98828125
11000610, 11104180, 0.98828125
11000610, 11104180, 0.98828125
11000610, 11104210, 0.984375
11000610, 11104210, 0.984375
11000610, 11104381, 0.98828125
11000610, 11104381, 0.98828125
11000610, 11104481, 0.98828125
11000610, 11104481, 0.98828125
11000610, 11104510, 0.98046875
11000610, 11104510, 0.97265625
11000610, 11104681, 0.98828125
11000610, 11104781, 0.99609375
11000610, 11104781, 0.99609375
11000610, 11104881, 0.984375
11000610, 11104981, 0.984375
11000610, 11105013, 0.98828125
11000610, 11105013, 0.98828125
11000610, 11105120, 0.99609375
11000610, 11105120, 0.99609375
11000610, 11105210, 0.98828125
11000610, 11105210, 0.98046875
11000610, 11105210, 0.98828125
11000610, 11105310, 0.984375
11000610, 11105310, 0.984375
11000610, 11105480, 0.99609375
11000610, 11105520, 0.99609375
11000610, 11105750, 0.99609375
11000610, 11105750, 0.99609375
11000610, 11105880, 0.98828125
11000610, 11105880, 0.98828125
11000610, 11105950, 0.98828125
11000610, 11105950, 0.98828125
11000610, 11105980, 0.98828125
11000610, 11105980, 0.98828125
11000610, 11105980, 0.98828125
11000610, 11106010, 0.98828125
11000610, 11106010, 0.98828125
11000610, 11106110, 0.98046875
11000610, 11106210, 0.98828125
11000610, 11106210, 0.98828125
11000610, 11106210, 0.98828125
11000610, 11106220, 0.9921875
11000610, 11106381, 0.98828125
11000610, 11106410, 0.98046875
11000610, 11106410, 0.98828125
11000610, 11106410, 0.98828125
11000610, 11106410, 0.98828125
11000610, 11106580, 0.984375
11000610, 11106580, 0.984375
11000610, 11106610, 0.984375
11000610, 11106710, 0.98828125
11000610, 11106710, 0.98046875
11000610, 11106710, 0.98828125
11000610, 11106710, 0.98828125
11000610, 11106710, 0.98828125
11000610, 11106710, 0.98828125
11000610, 11106810, 0.98828125
11000610, 11106810, 0.98828125
11000610, 11106810, 0.98828125
11000610, 11106810, 0.98828125
11000610, 11106910, 0.98828125
11000610, 11106910, 0.98828125
11000610, 11106910, 0.98828125
11000610, 11106910, 0.98828125
11000610, 11107010, 0.98046875
11000610, 11107110, 0.98828125
11000610, 11107250, 0.984375
11000610, 11107310, 0.984375
11000610, 11107420, 0.99609375
11000610, 11107420, 0.99609375
11000610, 11107420, 0.99609375
11000610, 11107420, 0.99609375
11000610, 11107520, 0.99609375
11000610, 11107520, 0.99609375
11000610, 11107610, 0.9921875
11000610, 11107610, 0.9921875
11000610, 11107610, 0.984375
11000610, 11107610, 0.9921875
11000610, 11107710, 0.98828125
11000610, 11107720, 0.99609375
11000610, 11107720, 0.99609375
11000610, 11107720, 0.99609375
11000610, 11107720, 0.99609375
11000610, 11107830, 0.9921875
11000610, 11107830, 0.9921875
11000610, 11107830, 0.9921875
11000610, 11107980, 0.98828125
11000610, 11108020, 0.984375
11000610, 11108110, 0.984375
11000610, 11108120, 0.99609375
11000610, 11108210, 0.98046875
11000610, 11108210, 0.98828125
11000610, 11108210, 0.98828125
11000610, 11108210, 0.98828125
11000610, 11108230, 0.984375
11000610, 11108230, 0.984375
11000610, 11108230, 0.984375
11000610, 11108230, 0.984375
11000610, 11108320, 0.9921875
11000610, 11108320, 0.9921875
11000610, 11108320, 0.9921875
11000610, 11108320, 0.9921875
11000610, 11108420, 0.99609375
11000610, 11108510, 0.98046875
11000610, 11108510, 0.98046875
11000610, 11108610, 0.98046875
11000610, 11108610, 0.984375
11000610, 11108710, 0.9765625
11000610, 11108710, 0.984375
11000610, 11108710, 0.984375
11000610, 11108810, 0.984375
11000610, 11108830, 0.98828125
11000610, 11108910, 0.98828125
11000610, 11108910, 0.98828125
11000610, 11108910, 0.98828125
11000610, 11109010, 0.984375
11000610, 11109010, 0.984375
11000610, 11109135, 0.984375
11000610, 11109135, 0.984375
11000610, 11109210, 0.98046875
11000610, 11109380, 0.98828125
11000610, 11109380, 0.98828125
11000610, 11109380, 0.98828125
11000610, 11109410, 0.984375
11000610, 11109410, 0.9765625
11000610, 11109410, 0.984375
11000610, 11109510, 0.98046875
11000610, 11109510, 0.97265625
11000610, 11109510, 0.9765625
11000610, 11109510, 0.98046875
11000610, 11109610, 0.9765625
11000610, 11109710, 0.98828125
11000610, 11109810, 0.984375
11000610, 11109820, 0.99609375
11000610, 11110010, 0.9921875
11000610, 11110020, 0.99609375
11000610, 11110110, 0.9921875
11000610, 11110120, 0.99609375
11000610, 11110120, 0.99609375
11000610, 11110210, 0.984375
11000610, 11110210, 0.9921875
11000610, 11110381, 0.98828125
11000610, 11110410, 0.9765625
11000610, 11110510, 0.98828125
11000610, 11110510, 0.98828125
11000610, 11110630, 0.98828125
11000610, 11110730, 0.984375
11000610, 11110730, 0.984375
11000610, 11110881, 0.98828125
11000610, 11110881, 0.98828125
11000610, 11110935, 0.98046875
11000610, 11110935, 0.98828125
11000610, 11110935, 0.98828125
11000610, 11111110, 0.98828125
11000610, 11111230, 0.9921875
11000610, 11111230, 0.9921875
11000610, 11111381, 0.984375
11000610, 11111430, 0.98828125
11000610, 11111530, 0.99609375
11000610, 11111630, 0.98828125
11000610, 11111630, 0.98828125
11000610, 11111710, 0.98046875
11000610, 11111710, 0.98046875
11000610, 11111710, 0.97265625
11000610, 11111810, 0.98046875
11000610, 11111810, 0.97265625
11000610, 11111930, 0.98828125
11000610, 11112030, 0.98828125
11000610, 11112030, 0.98828125
11000610, 11112181, 0.98828125
11000610, 11112210, 0.984375
11000610, 11112210, 0.984375
11000610, 11112310, 0.984375
11000610, 11112310, 0.9921875
11000610, 11112310, 0.9921875
11000610, 11112410, 0.984375
11000610, 11112410, 0.984375
11000610, 11112520, 0.9921875
11000610, 11112520, 0.9921875
11000610, 11112610, 0.98046875
11000610, 11112810, 0.984375
11000610, 11112810, 0.9765625
11000610, 11112810, 0.984375
11000610, 11112910, 0.984375
11000610, 11112910, 0.984375
11000610, 11113010, 0.98046875
11000610, 11113010, 0.98828125
11000610, 11113120, 0.9921875
11000610, 11113120, 0.9921875
11000610, 11113210, 0.98828125
11000610, 11113380, 0.98828125
11000610, 11113410, 0.98046875
11000610, 11113510, 0.98828125
11000610, 11113510, 0.98046875
11000610, 11113510, 0.98828125
11000610, 11113510, 0.98828125
11000610, 11113610, 0.98046875
11000610, 11113710, 0.98828125
11000610, 11113710, 0.98046875
11000610, 11113820, 0.9921875
11000610, 11113820, 0.9921875
11000610, 11113820, 0.9921875
11000610, 11113820, 0.9921875
11000610, 11113950, 0.9921875
11000610, 11113950, 0.9921875
11000610, 11114020, 0.9921875
11000610, 11114020, 0.9921875
11000610, 11114020, 0.9921875
11000610, 11114320, 0.9921875
11000610, 11114320, 0.9921875
11000610, 11114320, 0.9921875
11000610, 11114430, 0.9921875
11000610, 11114430, 0.9921875
11000610, 11114430, 0.9921875
11000610, 11114510, 0.984375
11000610, 11114610, 0.98046875
11000610, 11114610, 0.98046875
11000610, 11114714, 0.98828125
11000610, 11114714, 0.98828125
11000610, 11114714, 0.98828125
11000610, 11114820, 0.99609375
11000610, 11114980, 0.98828125
11000610, 11114980, 0.98828125
11000610, 11114980, 0.98828125
11000610, 11115050, 0.984375
11000610, 11115110, 0.98046875
11000610, 11115220, 0.9921875
11000610, 11115220, 0.9921875
11000610, 11115220, 0.9921875
11000610, 11115310, 0.98828125
11000610, 11115310, 0.98828125
11000610, 11115310, 0.98828125
11000610, 11115415, 0.9921875
11000610, 11115415, 0.9921875
11000610, 11115420, 0.9921875
11000610, 11115510, 0.98828125
11000610, 11115510, 0.98828125
11000610, 11115610, 0.98828125
11000610, 11115610, 0.98828125
11000610, 11115610, 0.98828125
11000610, 11115710, 0.98828125
11000610, 11115710, 0.98828125
11000610, 11115710, 0.98828125
11000610, 11115820, 0.9921875
11000610, 11115820, 0.9921875
11000610, 11115910, 0.98828125
11000610, 11115910, 0.98828125
11000610, 11116010, 0.98828125
11000610, 11116010, 0.98828125
11000610, 11116110, 0.98828125
11000610, 11116110, 0.98828125
11000610, 11116110, 0.98828125
11000610, 11116220, 0.99609375
11000610, 11116220, 0.99609375
11000610, 11116220, 0.99609375
11000610, 11116220, 0.99609375
11000610, 11116320, 0.9921875
11000610, 11116320, 0.9921875
11000610, 11116420, 0.9921875
11000610, 11116420, 0.9921875
11000610, 11116520, 0.9921875
11000610, 11116520, 0.9921875
11000610, 11116620, 0.9921875
11000610, 11116710, 0.98046875
11000610, 11116710, 0.98828125
11000610, 11116830, 0.9765625
11000610, 11116830, 0.984375
11000610, 11116910, 0.98828125
11000610, 11116910, 0.98828125
11000610, 11116910, 0.98828125
11000610, 11116910, 0.98828125
11000610, 11117010, 0.98828125
11000610, 11117010, 0.98046875
11000610, 11117110, 0.98828125
11000610, 11117110, 0.98828125
11000610, 11117110, 0.98828125
11000610, 11117220, 0.98828125
11000610, 11117310, 0.98828125
11000610, 11117420, 0.9921875
11000610, 11117420, 0.9921875
11000610, 11117520, 0.98828125
11000610, 11117520, 0.98828125
11000610, 11117610, 0.98828125
11000610, 11117710, 0.98828125
11000610, 11117710, 0.98828125
11000610, 11117810, 0.98828125
11000610, 11117810, 0.98828125
11000610, 11117920, 0.9921875
11000610, 11117920, 0.9921875
11000610, 11118030, 0.9921875
11000610, 11118030, 0.984375
11000610, 11118150, 0.9921875
11000610, 11118330, 0.98828125
11000610, 11118420, 0.9921875
11000610, 11118420, 0.9921875
11000610, 11118420, 0.9921875
11000610, 11118510, 0.98828125
11000610, 11118510, 0.98046875
11000610, 11118630, 0.9921875
11000610, 11118630, 0.9921875
11000610, 11118720, 0.99609375
11000610, 11118880, 0.98828125
11000610, 11118880, 0.98828125
11000610, 11118921, 0.98828125
11000610, 11118921, 0.98046875
11000610, 11118921, 0.98828125
11000610, 11119080, 0.99609375
11000610, 11119080, 0.99609375
11000610, 11119080, 0.9921875
11000610, 11119130, 0.9921875
11000610, 11119130, 0.9921875
11000610, 11119230, 0.984375
11000610, 11119330, 0.98828125
11000610, 11119480, 0.9921875
11000610, 11119580, 0.99609375
11000610, 11119620, 0.9921875
11000610, 11119850, 0.99609375
11000610, 11119850, 0.99609375
11000610, 11119920, 0.99609375
11000610, 11119980, 0.99609375
11000610, 11120030, 0.9921875
11000610, 11120030, 0.9921875
11000610, 11120130, 0.9921875
11000610, 11120230, 0.98828125
11000610, 11120310, 0.98828125
11000610, 11120310, 0.98046875
11000610, 11120420, 0.9921875
11000610, 11120420, 0.9921875
11000610, 11120420, 0.9921875
11000610, 11120420, 0.9921875
11000610, 11120420, 0.9921875
11000610, 11120530, 0.98828125
11000610, 11120620, 0.99609375
11000610, 11120710, 0.9765625
11000610, 11120810, 0.984375
11000610, 11120920, 0.99609375
11000610, 11121020, 0.99609375
11000610, 11121020, 0.99609375
11000610, 11121130, 0.9921875
11000610, 11121280, 0.9921875
11000610, 11121310, 0.9921875
11000610, 11121310, 0.9921875
11000610, 11121410, 0.984375
11000610, 11121410, 0.984375
11000610, 11121510, 0.98828125
11000610, 11121510, 0.98828125
11000610, 11121650, 0.9921875
11000610, 11121650, 0.9921875
11000610, 11121730, 0.9921875
11000610, 11121730, 0.9921875
11000610, 11121730, 0.9921875
11000610, 11121810, 0.9921875
11000610, 11121810, 0.9921875
11000610, 11121920, 0.9921875
11000610, 11121920, 0.9921875
11000610, 11121920, 0.9921875
11000610, 11121920, 0.9921875
11000610, 11122020, 0.9921875
11000610, 11122020, 0.9921875
11000610, 11122020, 0.9921875
11000610, 11122180, 0.984375
11000610, 11122180, 0.984375
11000610, 11122220, 0.9921875
11000610, 11122380, 0.984375
11000610, 11122380, 0.9921875
11000610, 11122430, 0.9921875
11000610, 11122430, 0.9921875
11000610, 11122430, 0.9921875
11000610, 11122510, 0.9765625
11000610, 11122614, 0.9921875
11000610, 11122780, 0.98828125
11000610, 11122810, 0.984375
11000610, 11122810, 0.9765625
11000610, 11122980, 0.98046875
11000610, 11122980, 0.98828125
11000610, 11122980, 0.98828125
11000610, 11123010, 0.9921875
11000610, 11123010, 0.9921875
11000610, 11123010, 0.9921875
11000610, 11123130, 0.9921875
11000610, 11123210, 0.9921875
11000610, 11123310, 0.98828125
11000610, 11123310, 0.98828125
11000610, 11123430, 0.98828125
11000610, 11123430, 0.98828125
11000610, 11123530, 0.9921875
11000610, 11123530, 0.984375
11000610, 11123610, 0.98828125
11000610, 11123610, 0.98828125
11000610, 11123750, 0.984375
11000610, 11123810, 0.984375
11000610, 11123810, 0.984375
11000610, 11123910, 0.9765625
11000610, 11124010, 0.98046875
11000610, 11124010, 0.97265625
11000610, 11124010, 0.98046875
11000610, 11124110, 0.98046875
11000610, 11124110, 0.98828125
11000610, 11124220, 0.9921875
11000610, 11124230, 0.9921875
11000610, 11124330, 0.98828125
11000610, 11124410, 0.98828125
11000610, 11124410, 0.98046875
11000610, 11124510, 0.98046875
11000610, 11124510, 0.97265625
11000610, 11124620, 0.98828125
11000610, 11124710, 0.98828125
11000610, 11124710, 0.98828125
11000610, 11124810, 0.98828125
11000610, 11124920, 0.9921875
11000610, 11125010, 0.98828125
11000610, 11125010, 0.98828125
11000610, 11125140, 0.9921875
11000610, 11125210, 0.9921875
11000610, 11125210, 0.9921875
11000610, 11125220, 0.99609375
11000610, 11125220, 0.99609375
11000610, 11125220, 0.99609375
11000610, 11125310, 0.9765625
11000610, 11125450, 0.98828125
11000610, 11125510, 0.98828125
11000610, 11125610, 0.98046875
11000610, 11125610, 0.98828125
11000610, 11125710, 0.98828125
11000610, 11125710, 0.98828125
11000610, 11125720, 0.9921875
11000610, 11125820, 0.98828125
11000610, 11125910, 0.98828125
11000610, 11126010, 0.98828125
11000610, 11126010, 0.98828125
11000610, 11126120, 0.98828125
11000610, 11126213, 0.984375
11000610, 11126213, 0.984375
11000610, 11126310, 0.98828125
11000610, 11126310, 0.98046875
11000610, 11126410, 0.98046875
11000610, 11126520, 0.9921875
11000610, 11126620, 0.9921875
11000610, 11126710, 0.98046875
11000610, 11126810, 0.984375
11000610, 11126930, 0.984375
11000610, 11126930, 0.9921875
11000610, 11127020, 0.98828125
11000610, 11127110, 0.98828125
11000610, 11127110, 0.98828125
11000610, 11127220, 0.99609375
11000610, 11127320, 0.99609375
11000610, 11127320, 0.99609375
11000610, 11127430, 0.9921875
11000610, 11127430, 0.9921875
11000610, 11127510, 0.98828125
11000610, 11127630, 0.984375
11000610, 11127630, 0.9921875
11000610, 11127710, 0.98046875
11000610, 11127710, 0.98046875
11000610, 11127810, 0.984375
11000610, 11127810, 0.984375
11000610, 11127810, 0.984375
11000610, 11127910, 0.98828125
11000610, 11127910, 0.98828125
11000610, 11128010, 0.98046875
11000610, 11128010, 0.98828125
11000610, 11128110, 0.984375
11000610, 11128110, 0.984375
11000610, 11128220, 0.98828125
11000610, 11128220, 0.98828125
11000610, 11128310, 0.97265625
11000610, 11128430, 0.98828125
11000610, 11128530, 0.98828125
11000610, 11128530, 0.98828125
11000610, 11128610, 0.984375
11000610, 11128710, 0.98828125
11000610, 11128810, 0.98828125
11000610, 11128920, 0.984375
11000610, 11129080, 0.98828125
11000610, 11129130, 0.98828125
11000610, 11129130, 0.98828125
11000610, 11129220, 0.9921875
11000610, 11129220, 0.9921875
11000610, 11129330, 0.98828125
11000610, 11129330, 0.98828125
11000610, 11129410, 0.98828125
11000610, 11129410, 0.98828125
11000610, 11129410, 0.98828125
11000610, 11129410, 0.98828125
11000610, 11129550, 0.9921875
11000610, 11129610, 0.98828125
11000610, 11129710, 0.984375
11000610, 11129710, 0.98046875
11000610, 11129830, 0.9921875
11000610, 11129830, 0.9921875
11000610, 11129910, 0.9765625
11000610, 11129910, 0.984375
11000610, 11130030, 0.98828125
11000610, 11130030, 0.98828125
11000610, 11130110, 0.98828125
11000610, 11130110, 0.98828125
11000610, 11130110, 0.98828125
11000610, 11130110, 0.98828125
11000610, 11130220, 0.9921875
11000610, 11130320, 0.984375
11000610, 11130410, 0.98046875
11000610, 11130410, 0.984375
11000610, 11130530, 0.9921875
11000610, 11130610, 0.984375
11000610, 11130610, 0.9765625
11000610, 11130730, 0.984375
11000610, 11130730, 0.984375
11000610, 11130730, 0.984375
11000610, 11130730, 0.984375
11000610, 11130820, 0.9921875
11000610, 11131010, 0.98828125
11000610, 11131010, 0.98828125
11000610, 11131130, 0.9921875
11000610, 11131220, 0.98828125
11000610, 11131220, 0.984375
11000610, 11131220, 0.98828125
11000610, 11131220, 0.984375
11000610, 11131310, 0.98046875
11000610, 11131510, 0.98046875
11000610, 11131510, 0.98046875
11000610, 11131620, 0.98828125
11000610, 11131620, 0.98828125
11000610, 11131710, 0.98828125
11000610, 11131710, 0.98046875
11000610, 11131710, 0.98828125
11000610, 11131830, 0.9921875
11000610, 11131830, 0.9921875
11000610, 11131830, 0.984375
11000610, 11131830, 0.9921875
11000610, 11131910, 0.984375
11000610, 11131910, 0.984375
11000610, 11132010, 0.984375
11000610, 11132010, 0.984375
11000610, 11132110, 0.9765625
11000610, 11132110, 0.984375
11000610, 11132230, 0.9921875
11000610, 11132230, 0.984375
11000610, 11132310, 0.9765625
11000610, 11132310, 0.984375
11000610, 11132410, 0.98046875
11000610, 11132410, 0.98828125
11000610, 11132510, 0.98828125
11000610, 11132630, 0.9921875
11000610, 11132720, 0.9921875
11000610, 11132810, 0.98046875
11000610, 11132810, 0.98828125
11000610, 11132950, 0.9921875
11000610, 11133010, 0.984375
11000610, 11133010, 0.984375
11000610, 11133010, 0.984375
11000610, 11133010, 0.9765625
11000610, 11133030, 0.98828125
11000610, 11133030, 0.98828125
11000610, 11133130, 0.9921875
11000610, 11133230, 0.9921875
11000610, 11133230, 0.9921875
11000610, 11133230, 0.9921875
11000610, 11133310, 0.9921875
11000610, 11133420, 0.98828125
11000610, 11133510, 0.9921875
11000610, 11133510, 0.9921875
11000610, 11133630, 0.9921875
11000610, 11133630, 0.984375
11000610, 11133710, 0.98046875
11000610, 11133710, 0.98046875
11000610, 11133810, 0.984375
11000610, 11133910, 0.9921875
11000610, 11134050, 0.9921875
11000610, 11134110, 0.98828125
11000610, 11134210, 0.9921875
11000610, 11134310, 0.984375
11000610, 11134310, 0.984375
11000610, 11134410, 0.98828125
11000610, 11134410, 0.98828125
11000610, 11134530, 0.9921875
11000610, 11134610, 0.9921875
11000610, 11134610, 0.9921875
11000610, 11134710, 0.98828125
11000610, 11134710, 0.98828125
11000610, 11134710, 0.98828125
11000610, 11134810, 0.98046875
11000610, 11134810, 0.98828125
11000610, 11134810, 0.98828125
11000610, 11135010, 0.98046875
11000610, 11135010, 0.98828125
11000610, 11135210, 0.98046875
11000610, 11135210, 0.98828125
11000610, 11135540, 0.98828125
11000610, 11135540, 0.98046875
11000610, 11135610, 0.98828125
11000610, 11135710, 0.984375
11000610, 11135940, 0.98046875
11000610, 11135940, 0.98828125
11000610, 11136010, 0.98828125
11000610, 11136110, 0.98828125
11000610, 11136220, 0.9921875
11000610, 11136220, 0.9921875
11000610, 11136320, 0.9921875
11000610, 11136410, 0.98828125
11000610, 11136410, 0.98828125
11000610, 11136410, 0.98046875
11000610, 11136530, 0.9921875
11000610, 11136530, 0.9921875
11000610, 11136610, 0.984375
11000610, 11136610, 0.984375
11000610, 11136610, 0.97265625
11000610, 11136610, 0.98046875
11000610, 11136710, 0.98828125
11000610, 11136710, 0.98828125
11000610, 11136810, 0.98828125
11000610, 11136950, 0.9921875
11000610, 11137110, 0.98046875
11000610, 11137110, 0.98046875
11000610, 11137210, 0.984375
11000610, 11137210, 0.984375
11000610, 11137310, 0.98828125
11000610, 11137430, 0.99609375
11000610, 11137430, 0.99609375
11000610, 11137530, 0.9921875
11000610, 11137610, 0.98828125
11000610, 11137610, 0.98828125
11000610, 11137710, 0.9765625
11000610, 11137710, 0.984375
11000610, 11137810, 0.984375
11000610, 11137810, 0.984375
11000610, 11137910, 0.9921875
11000610, 11138080, 0.98828125
11000610, 11138080, 0.98828125
11000610, 11138110, 0.9921875
11000610, 11138210, 0.98828125
11000610, 11138330, 0.9921875
11000610, 11138420, 0.98828125
11000610, 11138420, 0.98828125
11000610, 11138510, 0.98828125
11000610, 11138610, 0.98828125
11000610, 11138710, 0.9921875
11000610, 11138810, 0.98046875
11000610, 11138810, 0.98828125
11000610, 11138980, 0.9921875
11000610, 11139020, 0.9921875
11000610, 11139020, 0.9921875
11000610, 11139020, 0.9921875
11000610, 11139020, 0.9921875
11000610, 11139110, 0.98828125
11000610, 11139210, 0.98828125
11000610, 11139210, 0.98828125
11000610, 11139350, 0.98828125
11000610, 11139350, 0.98828125
11000610, 11139410, 0.98828125
11000610, 11139510, 0.98828125
11000610, 11139510, 0.98828125
11000610, 11139610, 0.98828125
11000610, 11139730, 0.98828125
11000610, 11139730, 0.98828125
11000610, 11139880, 0.98828125
11000610, 11139880, 0.98828125
11000610, 11139910, 0.98046875
11000610, 11139910, 0.98828125
11000610, 11140010, 0.9765625
11000610, 11140010, 0.984375
11000610, 11140130, 0.9921875
11000610, 11140130, 0.9921875
11000610, 11140220, 0.99609375
11000610, 11140320, 0.9921875
11000610, 11140320, 0.9921875
11000610, 11140320, 0.9921875
11000610, 11140420, 0.9921875
11000610, 11140510, 0.9921875
11000610, 11140650, 0.99609375
11000610, 11140750, 0.99609375
11000610, 11140810, 0.98828125
11000610, 11140810, 0.98828125
11000610, 11140980, 0.9921875
11000610, 11141120, 0.9921875
11000610, 11141120, 0.9921875
11000610, 11141210, 0.9921875
11000610, 11141210, 0.9921875
11000610, 11141310, 0.984375
11000610, 11141310, 0.98046875
11000610, 11141310, 0.98046875
11000610, 11141310, 0.984375
11000610, 11141330, 0.9921875
11000610, 11141480, 0.98828125
11000610, 11141520, 0.9921875
11000610, 11141520, 0.9921875
11000610, 11141520, 0.9921875
11000610, 11141620, 0.98828125
11000610, 11141620, 0.98828125
11000610, 11141710, 0.9765625
11000610, 11141710, 0.984375
11000610, 11141810, 0.9765625
11000610, 11141810, 0.984375
11000610, 11141910, 0.9765625
11000610, 11141910, 0.984375
11000610, 11141910, 0.984375
11000610, 11142020, 0.99609375
11000610, 11142020, 0.99609375
11000610, 11142020, 0.99609375
11000610, 11142110, 0.984375
11000610, 11142110, 0.9765625
11000610, 11142230, 0.98828125
11000610, 11142381, 0.98828125
11000610, 11142381, 0.98828125
11000610, 11142410, 0.984375
11000610, 11142410, 0.9765625
11000610, 11142530, 0.9921875
11000610, 11142610, 0.98046875
11000610, 11142610, 0.98046875
11000610, 11142610, 0.98046875
11000610, 11142610, 0.98046875
11000610, 11142780, 0.98828125
11000610, 11142810, 0.98828125
11000610, 11142810, 0.98828125
11000610, 11142910, 0.984375
11000610, 11143110, 0.98828125
11000610, 11143110, 0.98828125
11000610, 11143230, 0.98828125
11000610, 11143310, 0.984375
11000610, 11143430, 0.98828125
11000610, 11143510, 0.98828125
11000610, 11143520, 0.9921875
11000610, 11143610, 0.98828125
11000610, 11143620, 0.9921875
11000610, 11143620, 0.9921875
11000610, 11143710, 0.984375
11000610, 11143710, 0.984375
11000610, 11143820, 0.9921875
11000610, 11143820, 0.9921875
11000610, 11143830, 0.9921875
11000610, 11143830, 0.9921875
11000610, 11143920, 0.99609375
11000610, 11143920, 0.99609375
11000610, 11144010, 0.98828125
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144020, 0.9921875
11000610, 11144210, 0.98828125
11000610, 11144210, 0.98828125
11000610, 11144310, 0.98828125
11000610, 11144310, 0.98828125
11000610, 11144310, 0.98046875
11000610, 11144310, 0.98828125
11000610, 11144310, 0.98828125
11000610, 11144310, 0.98828125
11000610, 11144410, 0.984375
11000610, 11144410, 0.984375
11000610, 11144581, 0.98828125
11000610, 11144610, 0.98828125
11000610, 11144710, 0.984375
11000610, 11144810, 0.98828125
11000610, 11144840, 0.98828125
11000610, 11144840, 0.984375
11000610, 11144840, 0.984375
11000610, 11144840, 0.984375
11000610, 11144910, 0.984375
11000610, 11144910, 0.984375
11000610, 11144910, 0.98046875
11000610, 11144910, 0.984375
11000710, 11000110, 0.984375
11000710, 11000280, 0.9921875
11000710, 11000310, 0.984375
11000710, 11000480, 0.98046875
11000710, 11000510, 0.984375
11000710, 11000610, 0.9765625
11000710, 11000810, 0.98046875
11000710, 11000910, 0.98828125
11000710, 11001010, 0.98828125
11000710, 11001110, 0.98828125
11000710, 11001210, 0.98046875
11000710, 11001310, 0.98046875
11000710, 11001410, 0.98828125
11000710, 11001580, 0.984375
11000710, 11001610, 0.98828125
11000710, 11001780, 0.984375
11000710, 11001810, 0.98828125
11000710, 11001910, 0.98046875
11000710, 11002010, 0.98046875
11000710, 11002110, 0.98828125
11000710, 11002210, 0.98828125
11000710, 11002310, 0.98828125
11000710, 11002410, 0.98828125
11000710, 11002510, 0.98828125
11000710, 11002610, 0.98828125
11000710, 11002710, 0.98828125
11000710, 11002810, 0.98046875
11000710, 11002910, 0.98828125
11000710, 11003010, 0.98828125
11000710, 11003110, 0.98828125
11000710, 11003210, 0.98828125
11000710, 11003310, 0.98828125
11000710, 11003410, 0.98046875
11000710, 11003510, 0.98828125
